325	13106	100
# last walk
326	14001	100
327	14101	100
# whipping
421	13301	80	13302	80	13303	80	13304	80	13305	80	13302	80
422	13401	80	13402	80	13403	80	13404	80	13405	80	13402	80
# ==== BRICK ==== 
801	20001	100
# ==== GOOMBA ====
# walk
701	30001	100	30002	100
# Die
702	30003	100

#
# TYPE_ANI	TYPE	ani1	STATE	ani2	STATE	ani3	STATE ...
#
[ANIMATION_SETS]
# MARIO
0	1	101	1	102	2	201	4	202	5	203	6	204	7	205	9	206	10	300	17	301	18	302	12	303	13	306	25	307	26
0	2	111	1	112	2	211	4	212	5	213	6	214	7	215	9	216	10	310	17	311	18	312	12	313	13	314	20	315	21	316	25	317	26
0	3	121	1	122	2	221	4	222	5	223	6	224	7	225	9	226	10	320	17	321	18	322	12	323	13	324	20	325	21	326	25	327	26	421	23	422	24
# BRICK
5	5	801	0
# GOOMBA
6	6	701	1	702	1
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# MARIO
0	150	100	1
# BRICK
5	0	150	5
5	16	150	5
5	32	150	5
5	48	150	5
5	64	150	5
5	80	150	5
5	96	150	5
5	112	150	5
5	128	150	5
5	144	150	5
5	160	150	5
5	176	150	5
5	192	150	5
5	208	150	5
5	224	150	5
5	240	150	5
5	256	150	5
5	272	150	5
5	288	150	5
5	304	150	5
5	320	150	5
5	336	150	5
5	352	150	5
5	368	150	5
5	384	150	5
5	400	150	5
5	416	150	5
5	432	150	5
5	448	150	5
