65203	187	100	204	133	2
65204	170	100	187	133	2
# Drain 32
54000	5	154	37	186	2
# drain 48
54001	41	154	73	202	2


#	ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== MARIO ====
# SMALL MARIO
# idle
101	401	100
102	411	100
103	101	100	201	100
# walk
201	401	100	402	100
202	411	100	412	100
# walk fast
203	401	70	402	70
204	411	70	412	70
# run
205	601	10	602	10
206	611	10	612	10
# kick
207	502	100
208	512	100
# fall
300	403	100
301	413	100
# jump
302	403	100
303	413	100
# last walk
306	501	100
307	511	100
#fly
308	701	100
309	711	100
# stand pick
501	603	50
502	613	50
# walk pick
503	603	50	604	50
504	613	50	614	50
# be big
# right
505	401	50	801	50	401	70	801	70	401	100	801	100
506	411	50	811	50	411	70	811	70	411	100	811	100
599	705	100
# ==== BIG MARIO ====
111	801	100
112	811	100
113	102	100	202	100
# walk
211	801	100	802	100	803	100	802	100
212	811	100	812	100	813	100	812	100
# walk fast
213	801	70	802	70	803	70	802	70
214	811	70	812	70	813	70	812	70
# run
215	10001	70	10002	70	10003	70
216	10101	70	10102	70	10103	70
# kick
217	902	100
218	912	100
# fall
310	803	100
311	813	100
# jump
312	804	100
313	814	100
# sit
314	805	100
315	815	100
# last walk
316	901	100
317	911	100
# fly
318	11003	100
319	11103	100
#pick
511	10004	50
512	10104	50
513	10004	50	10005	50	10006	50
514	10104	50	10105	50	10106	50
515	801	50	11901	70	801	70	11901	100	801	100	11901	50
516	811	50	11902	70	811	70	11902	100	811	100	11902	50

# ==== RACCOON MARIO =====
# idle
121	13001	100
122	13101	100
123	103	100	203	100
# walk
221	13001	100	13003	100	13004	100	13003	100
222	13101	100	13103	100	13104	100	13103	100
# walk fast
223	13001	70	13003	70	13004	70	13003	70
224	13101	70	13103	70	13104	70	13103	70
# run
225	15001	70	15002	70	15003	70
226	15101	70	15102	70	15103	70
# kick
227	14002	100
228	14102	100
# fall
320	17001	100
321	17101	100
# jump
322	13005	100
323	13105	100
# sit
324	13006	100
325	13106	100
# last walk
326	14001	100
327	14101	100
#fly jump
328	17003	100
329	17103	100
# whipping
421	13301	80	13302	80	13303	80	13304	80	13305	80	13302	80
422	13401	80	13402	80	13403	80	13404	80	13405	80	13402	80
# fly fall
423	17004	100
424	17104	100
# fly push
425	17005	100
426	17105	100
#fly whip
427	17002	100
428	17102	100
# pick
521	15004	50
522	15104	50
523	15004	50	15005	50	15006	50
524	15104	50	15105	50	15106	50

# === FIRE MARIO =====
# idle
131	19001	100
132	19101	100
133	101	100	201	100
# walk
231	19001	100	19002	100	19003	100	19002	100
232	19101	100	19102	100	19103	100	19102	100
# walk fast
233	19001	70	19002	70	19003	70	19002	70
234	19101	70	19102	70	19103	70	19102	70
# run
235	21001	70	21002	70	21003	70
236	21101	70	21102	70	21103	70
# kick
237	20002	100
238	20102	100
# fall
330	19003	100
331	19103	100
# jump
332	19004	100
333	19104	100
# sit
334	19005	100
335	19105	100
# last walk
336	20001	100
337	20101	100
# fly
338	22003	100
339	22103	100
# stand fire
431	22004	100	22005	100
432	22104	100	22105	100
# jump fire
433	22003	70	22002	70	22001	70
434	22103	70	22102	70	22101	70
# pick
531	21004	50
532	21104	50
533	21004	50	21005	50	21006	50
534	21104	50	21105	50	21106	50
# === fire ==
537	10	100	11	100	12	100	13	100
538	14	100	15	100	16	100	17	100


# ==== BRICK ==== 
# nor 
804	50000	100
# question
805	50010	100	50011	100	50012	100	50013	100
806	50014	100
# breakale
807	50020	100	50021	100	50022	100	50023	100

# cloud
808	50001	100
# btn
809	50100	100	50101	100	50102	100
# hitted
819	50103	100
#	Coin
801	51100	100	51101	100	51102	100	51103	100	51104	100
811	51100	100
#	leaf
803	52000	10
813	52100	10

# mushroom
# red
802	53000	100
#green
812	53100	100


# == Effect ==
# break
817	50031	100	50032	100
# bigbang
539	20	40	21	40	22	40	23	40
# star
818	30	40	31	40	32	40	33	40

# ==== GOOMBA ====
# ++ goomba ++
901	60000	100	60001	100
902	60002	100
903	60003	100
# ++ para goomba ++
911	61000	100	61001	100
912	61002	100
913	61003	100
# jump
914	61101	500	61102	500

# ==== KOOMBA ===
# ++ PARA-Koomba ++
# walking
10001	62001	100	62002	100
10101	62101	100	62102	100
# die
10200	62300	100
10201	62304	100
10202	62300	100	62301	100	62302	100	62303	100
10203	62304	100	62305	100	62306	100	62307	100
# respaw
10300	62300	50	62308	50	62300	50	62308	50
10301	62304	50	62309	50	62304	50	62309	50
# ++TROPA KOOMBA++
# walking
11001	63001	100	63002	100
11002	63101	100	63102	100
# Jumping
11101	63201	100	63202	100
11102	63211	100	63212	100
# die
11200	63300	100
11201	63304	100
11202	63300	100	63301	100	63302	100	63303	100
11203	63304	100	63305	100	63306	100	63307	100
# respaw
11300	63300	50	63308	50	63300	50	63308	50
11301	63304	50	63309	50	63304	50	63309	50

# === NIPPER PLANT ===
# up 
12000	64001	100	64002	100
# right up
12101	64101	100	64102	100
# right down
12102	64201	100	64202	100
# left up 
12201	64301	100	64302	100
# left right
12202	64401	100	64402	100

# === PIRANHA PLANT ===
# right up
13101	65101	500	65102	500
# right down
13102	65103	500	65104	500
# left up
13201	65201	500	65202	500
# left right
13202	65203	500	65204	500
# drain
601	54000	100
602	54001	100
#HUB
90000	90000	100
90001	90001	100
90002	90002	100
90003	90003	100
90004	90004	100
91001	91001	100
91002	91002	100
92001	92001	100
92002	92002	100

#
# TYPE_ANI	TYPE	ani1	STATE	ani2	STATE	ani3	STATE ...
[ANIMATION_SETS]
# === MARIO ===
0	1	101	1	102	2	201	4	202	5	203	6	204	7	205	9	206	10	300	17	301	18	302	12	303	13	306	25	307	26	308	28	309	29	308	31	309	32	207	47	208	48	501	53	502	54	503	50	504	51	505	55	505	56	599	52	103	59
0	2	111	1	112	2	211	4	212	5	213	6	214	7	215	9	216	10	310	17	311	18	312	12	313	13	314	20	315	21	316	25	317	26	318	28	319	29	318	31	319	32	217	47	218	48	511	53	512	54	513	50	514	51	515	57	516	58	113	59
0	3	121	1	122	2	221	4	222	5	223	6	224	7	225	9	226	10	320	17	321	18	322	12	323	13	324	20	325	21	326	25	327	26	328	28	329	29	421	23	422	24	423	31	424	32	425	34	426	35	427	37	428	38	227	47	228	48	521	53	522	54	523	50	524	51	123	59
0	4	131	1	132	2	231	4	232	5	233	6	234	7	235	9	236	10	330	17	331	18	332	12	333	13	334	20	335	21	336	25	337	26	338	28	339	29	338	31	339	32	431	41	432	42	433	44	434	45	237	47	238	48	531	53	532	54	533	50	534	51	133	59

# === BLOCK ===
# nor 
4	14	804	0
# question
4	12	805	0	806	1
# breakable
4	13	807	0	806	1
# cloud
4	15	808	0
# btn
4	30	809	0	819	1
# === ITEM ===
# leaf
3	29	803	2	813	3
# coin
3	26	801	0	811	1
# mushRoom
3	27	802	0
3	28	812	0


# == weapon ===
2	8	537	2	538	3	539	4
# === GOOMBA ===
1	20	901	5	901	6	902	7	903	8
1	21	911	5	911	6	912	7	913	8	914	9	914	10
# === KOOMBA ===
1	17	10001	5	10101	6	10200	7	10201	8	10202	11	10203	12	10300	13	10301	14
1	18	11001	5	11002	6	11200	7	11201	8	11202	11	11203	12	11300	13	11301	14	11101	9	11102	10
# === PLANT ===
1	23	13101	16	13102	17	13201	18	13202	19	539	7	539	8
1	24	12101	16	12102	17	12201	18	12202	19	539	7	539	8
1	22	12000	15	539	7	539	8

[MAPS]
1	resource\data\World1\world1_map.txt	16	0

[OBJECTS]
# tag	x	y	type	extra_settings per object type
# MARIO
0	16	32	36
# GROUND
4	0	0	11	46	14
#4	0	48	11	48	96
#4	0	48	11	96	1
#4	64	16	11	48	48
#4	64	80	11	64	16
#4	64	80	11	16	48
#4	64	112	11	48	16
#4	192	0	11	32	144
#4	128	16	11	48	16
#4	128	48	11	96	48
#4	128	112	11	96	48
#4	0	144	11	224	16

5	48	0	34	1	16	16

[SETTINGS]
cam	0	0	0	0
