10	52	10	60	20	2
11	60	10	70	20	2
12	70	10	78	20	2
13	78	10	88	20	2
# left
14	83	1	88	11	2
15	70	0	80	10	2
16	62	0	70	10	2
17	52	0	62	10	2
# gone
20	89	0	106	17	2
21	107	2	120	15	2
22	123	2	136	15	2
23	139	2	151	15	2
# hit
24	154	0	171	17	2
25	171	0	188	17	2
26	154	17	171	35	2
27	171	17	188	35	2

# ==== BRICK ====
# brick ground
50000	400	256	416	272	5
50001	416	256	432	272	5
50002	432	256	448	272	5
# brick land
50003	304	160	319	176	5
# brick cloud
50004	208	176	223	191	5
# brick question
50010	91	200	107	216	3
50011	108	200	124	216	3
50012	125	200	141	216	3
50013	142	200	158	216	3
#brick question after hit
50014	91	217	107	233	3
#brick breakable
50020	17	251	32	266	3
50021	34	251	49	266	3
50022	51	251	66	266	3
50023	68	251	83	266	3

# === map ====
9991	0	0	1440	1392	5

# === Goomba ====
# +++ Goomba +++
# walk
60000	0	0	17	17	2
60001	17	0	34	17	2
# die
60002	34	0	51	17	2
#die flip
60003	89	17	106	34	2
# +++ para Goomba +++ 
# walk
61000	0	17	16	34	2
61001	15	17	32	34	2
# jump
61101	222	38	243	62	2
61102	248	38	269	62	2
# die
61002	32	17	48	34	2
# die flip
61003	106	17	123	34	2
# === Koomba ===
# +++ para-Koomba +++
# walk right
62001	34	34	51	62	2
62002	51	34	68	62	2
# walk left
62101	17	34	34	62	2
62102	0	34	17	62	2
# die
62300	0	62	17	79	2
62301	17	62	34	79	2
62302	34	62	51	79	2
62303	51	62	68	79	2
# flip
62304	0	79	17	96	2
62305	17	79	34	96	2
62306	34	79	51	96	2
62307	51	79	68	96	2
#respaw
62308	68	62	85	79	2
62309	68	79	85	96	2

# +++ tropa Koomba +++
# walk right
63001	102	34	119	62	2
63002	119	34	136	62	2
# walk left
63101	85	34	102	62	2
63102	68	34	85	62	2
# fly jump right
63201	195	34	213	62	2
63202	176	34	194	62	2
# fly jump left
63211	137	34	155	62	2
63212	156	34	174	62	2
# die
63300	85	62	17	102	2
63301	102	62	34	119	2
63302	119	62	51	136	2
63303	136	62	68	153	2
# flip
63304	85	79	17	102	2
63305	102	79	34	119	2
63306	119	79	51	136	2
63307	136	79	68	153	2
# respaw
63308	153	62	85	170	2
63309	153	79	85	170	2

# === NIPPER PLANT ===
# come up
64001	0	100	17	133	2
64002	17	100	34	133	2

# right up
64101	136	100	153	133	2
64102	153	100	170	133	2
# right down
64201	68	100	85	133	2
64202	85	100	102	133	2
# left up
64301	119	100	136	133	2
64302	102	100	119	133	2
# left down
64401	51	100	68	133	2
64402	34	100	51	133	2

# === PIRANHA PLANT ===
# right up
65101	272	100	289	133	2
65102	289	100	306	133	2
# right down
65103	204	100	221	133	2
65104	221	100	238	133	2
# left up
65201	255	100	272	133	2
65202	238	100	255	133	2
# left down
65203	187	100	204	133	2
65204	170	100	187	133	2
# Drain 32
54000	5	154	37	186	2
# drain 48
54001	41	154	73	202	2

#	ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== MARIO ====
# SMALL MARIO
# idle
101	401	100
102	411	100
# walk
201	401	100	402	100
202	411	100	412	100
# walk fast
203	401	70	402	70
204	411	70	412	70
# run
205	601	10	602	10
206	611	10	612	10
# kick
207	502	100
208	512	100
# fall
300	403	100
301	413	100
# jump
302	403	100
303	413	100
# last walk
306	501	100
307	511	100
#fly
308	701	100
309	711	100
# stand pick
501	603	50
502	613	50
# walk pick
503	603	50	604	50
504	613	50	614	50
599	705	100
# ==== BIG MARIO ====
111	801	100
112	811	100
# walk
211	801	100	802	100	803	100	802	100
212	811	100	812	100	813	100	812	100
# walk fast
213	801	70	802	70	803	70	802	70
214	811	70	812	70	813	70	812	70
# run
215	10001	70	10002	70	10003	70
216	10101	70	10102	70	10103	70
# kick
217	902	100
218	912	100
# fall
310	803	100
311	813	100
# jump
312	804	100
313	814	100
# sit
314	805	100
315	815	100
# last walk
316	901	100
317	911	100
# fly
318	11003	100
319	11103	100
#pick
511	10004	50
512	10104	50
513	10004	50	10005	50	10006	50
514	10104	50	10105	50	10106	50
# ==== RACCOON MARIO =====
# idle
121	13001	100
122	13101	100
# walk
221	13001	100	13003	100	13004	100	13003	100
222	13101	100	13103	100	13104	100	13103	100
# walk fast
223	13001	70	13003	70	13004	70	13003	70
224	13101	70	13103	70	13104	70	13103	70
# run
225	15001	70	15002	70	15003	70
226	15101	70	15102	70	15103	70
# kick
227	14002	100
228	14102	100
# fall
320	17001	100
321	17101	100
# jump
322	13005	100
323	13105	100
# sit
324	13006	100
325	13106	100
# last walk
326	14001	100
327	14101	100
#fly jump
328	17003	100
329	17103	100
# whipping
421	13301	80	13302	80	13303	80	13304	80	13305	80	13302	80
422	13401	80	13402	80	13403	80	13404	80	13405	80	13402	80
# fly fall
423	17004	100
424	17104	100
# fly push
425	17005	100
426	17105	100
#fly whip
427	17002	100
428	17102	100
# pick
521	15004	50
522	15104	50
523	15004	50	15005	50	15006	50
524	15104	50	15105	50	15106	50

# === FIRE MARIO =====
# idle
131	19001	100
132	19101	100
# walk
231	19001	100	19002	100	19003	100	19002	100
232	19101	100	19102	100	19103	100	19102	100
# walk fast
233	19001	70	19002	70	19003	70	19002	70
234	19101	70	19102	70	19103	70	19102	70
# run
235	21001	70	21002	70	21003	70
236	21101	70	21102	70	21103	70
# kick
237	20002	100
238	20102	100
# fall
330	19003	100
331	19103	100
# jump
332	19004	100
333	19104	100
# sit
334	19005	100
335	19105	100
# last walk
336	20001	100
337	20101	100
# fly
338	22003	100
339	22103	100
# stand fire
431	22004	100	22005	100
432	22104	100	22105	100
# jump fire
433	22003	70	22002	70	22001	70
434	22103	70	22102	70	22101	70
# pick
531	21004	50
532	21104	50
533	21004	50	21005	50	21006	50
534	21104	50	21105	50	21106	50
# === fire ==
537	10	100	11	100	12	100	13	100
538	14	100	15	100	16	100	17	100
539	20	40	21	40	22	40	23	40

# ==== BRICK ==== 
# nor
804	50003	100
# question
805	50010	100	50011	100	50012	100	50013	100
806	50014	100
# breakale
807	50020	100	50021	100	50022	100	50023	100
# cloud
808	50004	100

# ==== GOOMBA ====
# ++ goomba ++
901	60000	100	60001	100
902	60002	100
903	60003	100
# ++ para goomba ++
911	61000	100	61001	100
912	61002	100
913	61003	100
914	61101	100	61102	100

# ==== KOOMBA ===
# ++ PARA-Koomba ++
# walking
10001	62001	100	62002	100
10101	62101	100	62102	100
# die
10200	62300	100	62301	100	62302	100	62303	100
10201	62304	100	62305	100	62306	100	62307	100
10202	62300	100
10203	62304	100
# respaw
10300	62300	50	62308	50	62300	50	62308	50
10301	62304	50	62309	50	62304	50	62309	50
# ++TROPA KOOMBA++
# walking
11001	63001	100	63002	100
11002	63101	100	63102	100
# Jumping
11101	63201	100	63202	100
11102	63211	100	63212	100
# die
11200	63300	100	63301	100	63302	100	63303	100
11201	63304	100	63305	100	63306	100	63307	100
11202	63300	100
11203	63304	100
# respaw
11300	63300	50	63308	50	63300	50	63308	50
11301	63304	50	63309	50	63304	50	63309	50

# === NIPPER PLANT ===
# up 
12000	64001	100	64002	100
# right up
12101	64101	100	64102	100
# right down
12102	64201	100	64202	100
# left up 
12201	64301	100	64302	100
# left right
12202	64401	100	64402	100

# === PIRANHA PLANT ===
# right up
13101	65101	500	65102	500
# right down
13102	65103	500	65104	500
# left up
13201	65201	500	65202	500
# left right
13202	65203	500	65204	500
# drain
601	54000	100
602	54001	100
#
# TYPE_ANI	TYPE	ani1	STATE	ani2	STATE	ani3	STATE ...
[ANIMATION_SETS]
# === MARIO ===
0	1	101	1	102	2	201	4	202	5	203	6	204	7	205	9	206	10	300	17	301	18	302	12	303	13	306	25	307	26	308	28	309	29	308	31	309	32	207	47	208	48	501	53	502	54	503	50	504	51	599	52
0	2	111	1	112	2	211	4	212	5	213	6	214	7	215	9	216	10	310	17	311	18	312	12	313	13	314	20	315	21	316	25	317	26	318	28	319	29	318	31	319	32	217	47	218	48	511	53	512	54	513	50	514	51
0	3	121	1	122	2	221	4	222	5	223	6	224	7	225	9	226	10	320	17	321	18	322	12	323	13	324	20	325	21	326	25	327	26	328	28	329	29	421	23	422	24	423	31	424	32	425	34	426	35	427	37	428	38	227	47	228	48	521	53	522	54	523	50	524	51
0	4	131	1	132	2	231	4	232	5	233	6	234	7	235	9	236	10	330	17	331	18	332	12	333	13	334	20	335	21	336	25	337	26	338	28	339	29	338	31	339	32	431	41	432	42	433	44	434	45	237	47	238	48	531	53	532	54	533	50	534	51
# === BRICK ===
4	18	804	0
4	19	808	0
4	16	805	1	806	2
4	17	807	3

# == weapon ===
2	10	537	11	538	12	539	13
# === GOOMBA ===
1	12	901	7	902	20	903	21
1	20	911	7	912	20	913	21	914	10
# === KOOMBA ===
1	14	10001	14	10101	15	10200	16	10201	17	10300	18	10301	19	10202	20	10203	21
1	21	11001	14	11002	15	11200	16	11201	17	11300	18	11301	19	11202	20	11203	21	11101	22	11102	23
# === PLANT ===
1	23	13101	25	13102	26	13201	27	13202	28	539	21
1	24	12101	25	12102	26	12201	27	12202	28	539	21
1	22	12000	24	539	21
[OBJECTS]
# tag	x	y	type	extra_settings per object type
# MARIO
0	200	330	1
# GROUND
4	0	432	15	656	16
4	656	416	15	496	32
4	1216	432	15	368	16
4	1616	432	15	80	16
4	1744	432	15	560	16
4	2352	432	15	576	16
# BRICK_NOR
#group 1
4	1584	352	5	18
4	1600	352	5	18
#group 2
4	1648	416	5	18
4	1664	416	5	18
4	1680	416	5	18
4	1664	400	5	18
4	1680	400	5	18
4	1680	384	5	18
#group 3
4	1744	416	5	18
4	1760	416	5	18
4	1776	416	5	18
4	1744	400	5	18
4	1760	400	5	18
4	1744	384	5	18
#group 5
4	2352	384	5	18
4	2368	384	5	18
4	2352	320	5	18
4	2368	320	5	18

# BRICK QUESTION
#group	1
4	192	368	5	16
4	208	368	5	16
#group	2
4	240	320	5	16
4	256	320	5	16
4	432	336	5	16
#group	3
4	688	400	5	16
4	736	368	5	16
#group	4
4	1552	384	5	16
# BRICK BREAKABLE
#group 1
4	1520	128	5	17
#group 2
4	2032	416	5	17
4	2048	416	5	17
4	2064	416	5	17
4	2080	416	5	17
4	2096	416	5	17
4	2112	416	5	17
4	2128	416	5	17
4	2048	400	5	17
4	2064	400	5	17
4	2080	400	5	17
4	2096	400	5	17
4	2112	400	5	17
4	2064	384	5	17
4	2080	384	5	17
4	2096	384	5	17
4	2112	384	5	17
#group 3
4	2176	416	5	17
4	2192	416	5	17
4	2176	400	5	17
# BRICK CLOUD
#group 1
4	1488	192	5	19
4	1504	192	5	19
4	1520	192	5	19
4	1536	192	5	19
#group 2
4	1568	176	5	19
4	1584	176	5	19
4	1600	176	5	19
4	1616	176	5	19
4	1632	176	5	19
4	1648	176	5	19
4	1664	176	5	19
4	1680	176	5	19
4	1696	176	5	19
4	1712	176	5	19
4	1728	176	5	19
4	1744	176	5	19
4	1760	176	5	19
4	1776	176	5	19

# DRAIN
4	368	384	7	32	48	5
4	1872	400	7	32	32	5
4	1936	384	7	32	48	5
4	2352	400	7	32	32	5
4	2352	112	7	32	208	5
4	2416	400	7	32	32	5
4	-16	0	7	16	432	5
4	2928	0	7	16	432	5

# BOX_GROUND
# group 1
4	256	384	9	48	48
4	288	352	9	48	80
#group 2
4	416	384	9	80	48
4	480	352	9	64	80
4	528	320	9	64	112
4	544	400	9	96	32
#group 3
4	1328	400	9	112	32
4	1360	368	9	112	64
4	1392	336	9	112	96
4	1376	144	9	64	48
#group 4
4	2224	384	9	48	48
4	2256	288	9	48	144
# group 2


# === GOOMBA ===
1	150	416	12
1	400	416	12
# === KOOMBA ===
1	10	384	14
1	400	384	14
# === PLANT ===
1	368	384	23
1	1936	384	24
1	1872	400	22
[MAPS]
1	resource\data\map2.txt
